dialog_id,frame_id,turn,context,speaker,DA
237,5,20,thanks,user,thankyou
238,1,0,Hi im from Hauston looking to get to my internship,user,"inform, inform"
238,1,1,Where would you like to go and when would you like to start?,wizard,request
238,1,2,"Ulsan, i should be ther on August 27th",user,inform
238,1,3,Let me see what I can find. Do you have to stick to a budget?,wizard,request
238,1,4,$5600 unfortunately very tight budget,user,inform
238,1,5,"I have here 11 days in Ulsan at a 5 star hotel for 4484.47 USD, what do you think?",wizard,offer
238,3,6,What do you have in Athens,user,inform
238,3,7,I have 5 day stays starting at 4038.40 USD in Athens.,wizard,offer
238,4,8,When does it leave?,user,"switch_frame, request"
238,4,9,"For 4102.24 USD, you can leave on August 27th.",wizard,offer
238,5,10,I will have to book that,user,"switch_frame, inform"
238,5,11,Great! The Lunar Jewel Lodge is a 3 star hotel with free wifi and parking.,wizard,inform
238,2,12,you know wha never mind scratch that i want to book the 11 day stay in ulsan,user,"switch_frame, inform"
238,2,13,"The Crimson Seaside Hotel has 4 stars and a 7.06/10 user rating. It's located near the market and royal palace, and offers free wifi and parking.",wizard,inform
238,2,14,when would it leave and return?,user,request
238,2,15,It leaves August 27th at 1:29 am and returns on September 5th.,wizard,inform
238,6,16,That seems great! and what is that like compared to if i wanted to go to Tolucca,user,"inform, request_compare"
238,6,17,"I'm sorry, but I cannot find any results for Tolucca.",wizard,"no_result, sorry"
238,2,18,OKay well let’sbook the one to ulsan,user,"switch_frame, inform"
238,2,19,"Fantastic, you're all booked up!",wizard,inform
238,2,20,Thank yoU!,user,thankyou
239,1,0,Hi I live in Kakariko Village and I want to go away! Where could I go?,user,"inform, inform"
239,1,1,I can't seem to find any flights out of Kakariko Village. Would you like to try another departure location?,wizard,"no_result, suggest"
239,2,2,Well I have no money... what if I just stay here and find a hotel in my own town? Do you have any packages IN Kakariko Village I can just hang out at lol?,user,inform
239,2,3,"I can't find any available hotels in Kakariko Village, would you like to try another destination?",wizard,no_result
239,3,4,Do you have any packages anywhere for $400?,user,inform
239,3,5,"If you can leave from Nagoya, I can book you for 7 days in Kyoto for 110.93USD. Would you like to hear more about this package?",wizard,offer
239,4,6,"I will find a way to get to Nagoya for that price, whatever the package is book it! $110.93 is totally within my $400 budget.  :grinning:",user,"switch_frame, inform"
239,4,7,Done! Your package has been booked. Enjoy your stay!,wizard,inform
239,4,8,Thank you for your assistance in finding this killer deal.,user,thankyou
240,1,0,"Good afternoon to you, I have 4 days off coming up and I need a little getaway.",user,"inform, inform"
240,1,1,Great! When would you like to travel?,wizard,request
240,1,2,On August 15.,user,inform
240,1,3,Where would you like to go and where will you be leaving from?,wizard,request
240,1,4,"I don't really care where I go to be honest. If you offer me a good deal leaving on August 15, I will take it. No more than 4 days though.",user,inform
240,1,5,Where will you be leaving from?,wizard,request
240,1,6,Berlin,user,inform
240,1,7,Do you have a budget?,wizard,request
240,1,8,No budget. I just want it to be fabulous!,user,inform
240,1,9,We have a package to Punta Cana at a 3.5 star hotel that includes free breakfast and wifi. This will cost 2471.91. Does this interest you?,wizard,offer
240,1,10,I've been to Punta Cana. What else do you have?,user,"negate, request_alts"
240,1,11,Columbus,wizard,suggest
240,3,12,Can you tell me about the Columbus package. I hope it has a spa!,user,"switch_frame, request"
240,3,13,"This package has a 3.5 star hotel, museum, shopping mall, and it is in the heart of the city. The hotel provides free breakfast and wifi. This trip is from August 21st to the 24th and costs 2490.14. Does this interest you?",wizard,inform
240,4,14,Do any of the packages in Punta Cana have a spa? :haircut:,user,inform
240,4,15,Unfortunately they do not.,wizard,"no_result, sorry"
240,4,16,Are any of the packages in Punta Cana at a 5 star rated hotel or close to the beach?,user,inform
240,4,17,"Sorry, none of the packages are by the beach and the highest hotel rating is a 3.5.",wizard,"no_result, inform, sorry"
240,4,18,"I really want a spa. If you have nothing to offer with a spa, I'll shop around then.",user,inform
241,1,0,Hi my work colleagues and I want to go to the car rally in Santo Domingo. We can leave from Belem. The rally starts August 24.,user,"inform, inform"
241,1,1,How many people will you be traveling with?,wizard,request
241,2,2,We are 4 people in total. Car aficionados. There's a rally in Minneapolis too if you have anything there that is better.,user,inform
241,2,3,Unfortunately I can't find any flights to Minneapolis that would get you to your destination on time. If you are flying out to Santo Domingo on the 24th of August I can book you for 11 days in the Summer Rose for 6159.78USD.,wizard,"no_result, offer, sorry"
241,4,4,Do you have anything to Minneapolis from Dublin ?,user,inform
241,4,5,I can't find any packages from Dublin to Minneapolis for the 24th of August.,wizard,no_result
241,3,6,Can you tell me more about the Summer Rose in Santo Domingo then?,user,"switch_frame, moreinfo"
241,3,7,"It is a 4-star hotel with a 8.8/10 guest rating, free breakfast, free wifi and free parking. This hotel is located conveniently located close to  the beach and a major shopping center. You would be flying out on Wednesday, August 24th at 2:00 p.m. and returning Saturday, September 3rd at 4:00 a.m. Would you like me to book this package?",wizard,"inform, suggest"
241,3,8,"Near the beach, well that sounds great as the rally is on the beach.  I'm gonna have to call you back though cause I'm not sure if my work colleagues are good with Santo Domingo. This leaves from Belem, correct?",user,"confirm, inform"
241,3,9,yes ,wizard,affirm
241,3,10,Okay okay whew yes just book it sounds great sounds fantastic,user,inform
242,1,0,Hi im from Sydney and i want to go to mannheim,user,"inform, inform"
242,1,1,"Ok, great! Any time or money constraints?",wizard,request
242,1,2,no budget but i want to go on August 17th to the 31st,user,inform
242,1,3,"Ok, let me see what I can do :slightly_smiling_face: Will you be travelling alone?",wizard,suggest
242,1,4,Yes i will be!,user,affirm
242,1,5,Based on the information you’ve given me I can offer you the 5 star Regal Resort from August 17-22!,wizard,offer
242,2,6,What does it offer?,user,"switch_frame, moreinfo"
242,2,7,"Your package, priced at 2059 USD, offers free wifi and access to an onsite spa.",wizard,inform
242,3,8,Do you have anything in Denver,user,inform
242,3,9,I have multiple 3 star hotels available for your dates in Denver!,wizard,suggest
242,4,10,Please tell me about the one that offers the most,user,switch_frame
242,4,11,The Brass Renaissance Resort offers free breakfast and free wifi. It is located near a park.,wizard,offer
242,5,12,how much would it be!,user,"switch_frame, request"
242,5,13,I can offer you a 6 day package for 1164.27USD,wizard,inform
242,6,14,Any other cheaper hotels,user,inform
242,6,15,"In Denver, the cheapest I can do for a 6 day package is 821.83USD at the Oriental Resort. This hotel is located near a University and a Museum.",wizard,offer
242,7,16,whats the rating of this one,user,"request, switch_frame"
242,7,17,3.0 stars,wizard,inform
242,8,18,Doyou have anything ini Munich?,user,inform
242,8,19,I have a 5 star hotel in Munich for 2040.38USD!,wizard,offer
242,9,20,Is that more expensive than Regal?,user,"request_compare, switch_frame"
242,9,21,"No, it is about 20 dollars cheaper.",wizard,inform
242,2,22,Can we book the one to Regal?,user,"switch_frame, inform"
242,2,23,Done!,wizard,inform
242,2,24,Perfect Thank you!,user,thankyou
243,1,0,I need to get to NAPLES,user,"inform, inform"
243,1,1,"No problem, where are you leaving from?",wizard,request
243,1,2,Seoul,user,inform
243,1,3,When would you like to leave?,wizard,request
243,1,4,August 19th,user,inform
243,1,5,I have packages starting at 2426.22USD. Do you have a budget or a companion?,wizard,"suggest, request"
243,1,6,my budget is $4700,user,inform
243,1,7,How about 14 days at the 3 star Courtyard Resort for 4045.13 USD?,wizard,offer
243,4,8,And what if i had no budget?,user,inform
243,4,9,there are no other options,wizard,no_result
243,4,10,what are the dates/,user,request
243,4,11,August 27th to September 8th. I have found a 14 day package for only 2434.53 USD at the 4 star Tower Hotel. Would you like to know more about this hotel?,wizard,"inform, offer"
243,4,12,I need to go on August 19th,user,inform
243,4,13,For 2426.22 USD you can leave on August 18th and stay for 14 days at the 3 star Courtyard Resort.,wizard,offer
243,6,14,Let’s book it!,user,"switch_frame, inform"
243,6,15,Great! Shall I go ahead and book this for you?,wizard,suggest
243,6,16,Yes please!,user,affirm
243,6,17,Your reservation is complete! Thank you!,wizard,inform
243,6,18,hanks,user,thankyou
244,1,0,This is my first time booking a trip with a machine....hope this works....so I will be very specific. I need to go to Berlin. From Sao Paulo. We are 3 adults and 1 child. We have $14900 at most to spend on this trip. Can you figure this out? Cause if not I will call a travel agent. Please confirm that you comprehend.  Over and out.,user,"inform, inform"
244,1,1,When would you like to travel?,wizard,request
244,1,2,As soon as possible. Do you comprehend?,user,inform
244,1,3,I will check results for your specific requests.,wizard,
244,2,4,Okay how about on August 27,user,inform
244,2,5,Yes we have trips from August 27th to September 2nd.  All hotels are 5 stars.  We have a great package for 11185.19 and free breakfast and wifi included. Does this interest you?,wizard,offer
244,3,6,Yes. Yes it does. Can you please provide more details? Are you sure this is correct?,user,"switch_frame, moreinfo"
244,3,7,Yes. The hotel has a 8.86/10 guest rating.  Flights leave at 10:00am on August 27. Returning flights leave at 1:00am on September 2nd.,wizard,inform
244,3,8,Do you know from your database whether it is an economy flight or a business class flight?,user,request
244,3,9,This is an economy flight. Would you like me to check the information for a business class flight?,wizard,"inform, suggest"
244,4,10,yes please check this information for a business class flight,user,switch_frame
244,4,11,Everything is the same for this flight except the price will change to 14268.47.,wizard,offer
244,4,12,I have $14900 to spend so that will work. Please book this exactly as discussed and send me a confirmation. I am not used to dealing with a....machine.,user,"inform, inform"
244,4,13,Great! Your flight has been booked. You will get a confirmation email soon. Have a great day and thank you!,wizard,inform
244,4,14,Thank you. You did well. I will definitely use you again.,user,thankyou
245,1,0,Hi Imm looking to book a vacation to Curitiba,user,"inform, inform"
245,1,1,"Ok, great! What is your preferred departure city",wizard,request
245,1,2,I can leave from Detroit,user,inform
245,1,3,Awesome :slightly_smiling_face: Would you like to travel from August 30th to September 9th?,wizard,suggest
245,1,4,i would rather go on August 19th until September 3rd,user,inform
245,1,5,How about the 19th-29th of August?,wizard,suggest
245,3,6,that would work too,user,switch_frame
245,3,7,"Great! I can offer 11 days at the Dual Basin Residence. It is near shopping malls, a market, and located right on the beach. The rating is 3 stars with a guest rating of 8.22/10.",wizard,offer
245,3,8,That sounds interesting are there any other hotels?,user,request_alts
245,3,9,That is the only one available within your date range.,wizard,inform
245,5,10,Anything in Essen during those dates?,user,inform
245,5,11,Nothing during those dates.,wizard,no_result
245,6,12,Okay if i leave from manaus what would i have,user,inform
245,6,13,You could stay 9 days at either a 2 or 3 star hotel.,wizard,"offer, offer, offer"
245,9,14,how much for a 3 star?,user,"switch_frame, request"
245,9,15,"With economy flights, $3602",wizard,suggest
245,9,16,and for business,user,inform
245,9,17,"With business flights, 4667.70USD",wizard,offer
245,12,18,and if i go to curitiba?,user,inform
245,12,19,From Manaus you can spend 9 days for 1140.78USD,wizard,offer
245,14,20,would that be cheaper if i left from Detroit?,user,"switch_frame, inform"
245,14,21,It would not be cheaper from Detroit. You would stay at a 3.0 star hotel.,wizard,"no_result, inform"
245,13,22,and from manaus also a 3 star?,user,"switch_frame, confirm"
245,13,23,yes,wizard,affirm
245,13,24,lets book,user,inform
246,1,0,"Hi, I am the team manager for the Phoenix Sportsteam and I need to book the guys a short vacation, they need to relax for a few days. We are having a crappy season.",user,"inform, inform"
246,1,1,Where would you like to go and do you have a set of dates in mind?,wizard,request
246,1,2,No but as soon as possible. We are 25.  We need to do this for under $2800.00.,user,inform
246,1,3,I have a 7 day package to the Glorious Bazaar Resort in Kyoto for 2773.26USD. Does this interest you?,wizard,offer
246,2,4,"It sure does babe. What's your name, anyway?",user,"switch_frame, request"
246,2,5,Departure is Thursday August 25th at 10:37am. You return on August 31st at 5:37 am.,wizard,inform
246,2,6,"That sounds good, let's book that. Next time I want to speak to a real person, preferably female. Thank you.",user,inform
246,2,7,Thank you for using our services! Have a good day!,wizard,thankyou
247,1,0,Hi i got an internship in Frankfurt and need to get there on August 27th,user,"inform, inform"
247,1,1,Hello! Do you know which city you'll be departing from?,wizard,request
247,1,2,Ill be getting out of Madrid,user,inform
247,1,3,It looks like I have a package for Frankfurt from the 27th of August to the 2nd of September. Does 1163.55USD fall within your budget?,wizard,"offer, confirm"
247,3,4,"yes it does, my budget is $2500. anything in maceio",user,inform
247,3,5,"Yes I do, however at 3500.58USD it is a bit out of your budget range. Would you like to hear more about this package?",wizard,"offer, hearmore"
247,4,6,yes please,user,switch_frame
247,4,7,"You would be staying at the  Hotel Regal Time, a 3.5-star hotel with a 8.8/10 guest rating, free breakfast and free wifi. This hotel is conveniently located close to the park, the theatre and a local market. You would be flying out on Sunday, August 21st at 4:00p.m. and returning Friday, September 2nd at 4:00a.m. Would you like me to book this package?",wizard,"inform, suggest"
247,4,8,This seems perfect! may you please go ahead and bookit?,user,inform
247,4,9,Your trip has been succesfully booked! Enjoy your stay!,wizard,inform
247,4,10,Thank you!,user,thankyou
248,1,0,I need to go to Minneapolis on August 17 on business and I need you take care of this quickly and efficiently. Can you do that for me?,user,"inform, inform"
248,1,1,I can handle it! Where are you leaving from and do you have a budget?,wizard,request
248,1,2,I can leave from Kingston. It has to be between August 17 and August 31st.  I want business class flights only.,user,inform
248,1,3,"I can offer you 14 days at the Antique, leaving on August 17th in business class. What do you think?",wizard,offer
248,2,4,Is it a 5 star hotel? I travel a lot for business and I need a good hotel.,user,"switch_frame, inform"
248,2,5,It is only a 2.5 star. What is your budget? I'll see what I can find.,wizard,"inform, request"
248,3,6,"I have no budget, the company pays anyway. I want comfort. I have colleagues who will also be travelling with me. I'm a busy person so let's get this done. We can also go to Hamburg if you have better hotels there.",user,inform
248,3,7,How many people will be travelling with you?,wizard,request
248,4,8,"We will be 6. And we can leave from Tokyo if you can find us a deal in a 4 or 5 star hotel, business class, within my dates.",user,inform
248,4,9,"I cannot offer anything above 2.5 stars in Minneapolis, but I can offer you a 4 star 8 day stay in the Traveller Inn, leaving on the 21st of August.",wizard,"no_result, offer"
248,5,10,Do we leave from Tokyo?,user,"switch_frame, confirm"
248,5,11,Kingston. If you leave from Tokyo you can fly out on August 18th and stay in the 4 star Vortex in Hamburg.,wizard,"inform, offer"
248,6,12,What does that include?,user,"switch_frame, moreinfo"
248,6,13,Free breakfast and wifi with business class flights. The hotel also boasts a 8.98/10 guest rating.,wizard,inform
248,6,14,"How much is that going to cost the company? Oh never mind, just book it. I'm not here to shop around.",user,"request, inform"
248,6,15,It comes to a total of 16843.68 USD. Your reservation is complete. Have a good trip!,wizard,inform
248,6,16,"Thank you, you have been very efficient.",user,thankyou
249,1,0,GOINGGG ON SPRING BREAKK need to make it sweet!,user,inform
249,1,1,Welcome! Do you have a destination in mind?,wizard,"greeting, request"
249,1,2,i heard Cleveland is a good place to go,user,inform
249,1,3,If you're interested in Cleveland I can book you 8 days at Pleasant Court leaving from San Juan.,wizard,offer
249,3,4,well im from boston! what do you have in dallas,user,inform
249,3,5,If you're flying from Boston to Dallas I can book you in the Winter Arc Hotel from the 26th to the 30th of August for 821.32USD. Would you like to hear more about this package?,wizard,"offer, hearmore"
249,5,6,what about tampa?,user,inform
249,5,7,There is a vacancy at Tampa's Dual Loch Hotel from the the 4th to the 7th of September. it costs 804.91USD ,wizard,offer
249,5,8,i need to leave on the 17th and return on the 24th,user,inform
249,5,9,"In that case, I can book you from August 19th to 22nd. This would bring your total cost to 1056.50USD.",wizard,offer
249,7,10,and where would this be?,user,"switch_frame, request"
249,7,11,This package is for tampa,wizard,inform
249,7,12,whats the hotel like?,user,moreinfo
249,7,13,"You would be staying at the Dual Loch Hotel, a 3-star hotel with a 8.8/10 guest rating, free breakfast, free wifi and free parking. It is conveniently located in close proximity to the park, museum, beach and airport. You would be flying out on Friday, August 19th at 6:00p.m. and returning on Monday, August 22nd at 3:00a.m. The total cost of this package is 1056.50USD. Do you want me to book this package?",wizard,"inform, suggest"
249,7,14,sounds perfect! go ahead and book it now!!!!!!,user,inform
249,7,15,Your trip has been successfully booked! Enjoy your stay!,wizard,inform
250,1,0,"Denver, here I come! I need you to help me book a trip. It's THE most important trip of my life!",user,"inform, inform"
250,1,1,"Hey, sounds fun! Where are you leaving from?",wizard,request
250,1,2,"St. Petersburg. I just got an internship! I only have $3200 at the moment, so let's keep it under that until I start to make some big bucks!",user,inform
250,1,3,How does under one tenth of your budget sound? I can give you a deal from August 26-31 for 316.46USD.,wizard,offer
250,2,4,Holy crap that's cheap! Anything wrong with it? That's just like way to cheap!,user,"switch_frame, moreinfo"
250,2,5,"It’s a 3 star hotel with free wifi. I can do a 4.0 star hotel for 833.82 if you prefer, but the dates would be Aug 27-Sept 1.",wizard,"inform, offer"
250,2,6,I'll stick to the 3 star and save some $$$. What's the name of the hotel? Is there anything to do on my down time? It's my first trip alone and I need stuff to do on the weekend.,user,"request, inform"
250,2,7,"Ok! Well the 3 star, the Oriental Resort, is near a university and a museum for your entertainment!",wizard,inform
250,2,8,"Looks like I've lucked out then, Denver here I come!!!",user,"inform, inform"
250,2,9,Wonderful :slightly_smiling_face: So I will go ahead and book that for you?,wizard,suggest
250,2,10,YEAH!,user,affirm
251,1,0,"Salut! I am ze number one pastry chef in ze world! There is this fantastic beautiful intoxication pastry made by an ami of mine in Melbourne. Im in Guadalajara and I need, need, need to have a taste can you get me there, my good friend?",user,"inform, inform"
251,1,1,Sure! Do you have a budget?,wizard,request
251,1,2,$3300 around I think should suffice for everyone,user,inform
251,1,3,How many people will be travelling?,wizard,request
251,1,4,all my lawyers and my 3 cherished children,user,inform
251,1,5,How many adults are going?,wizard,request
251,1,6,5 will be joining me,user,inform
251,1,7,So that will be 5 adults and 3 children people altogether?,wizard,confirm
251,1,8,yess,user,affirm
251,1,9,Great! When would you like to leave and return?,wizard,request
251,1,10,anytime works for us,user,inform
251,1,11,Unfortunately there are no results for your request in my database. Is there another destination you would like to try?,wizard,"no_result, suggest, sorry"
251,1,12,"NO, it has to be melbourne",user,inform
251,1,13,"There are no results in my database, apologies.",wizard,"no_result, sorry"
251,1,14,thanks for nothing,user,thankyou
252,1,0,my 4 friends and i want to get away,user,"inform, inform"
252,1,1,Where would you like to go?,wizard,request
252,1,2,not sure where but we would like to leave from nepal,user,inform
252,1,3,Do you have a budget?,wizard,request
252,1,4,"$10,000",user,inform
252,1,5,What dates would you like to be travelling?,wizard,request
252,1,6,planning leaving on August 19 and returnign the 31,user,inform
252,1,7,"We have trips to Kyoto, Belo Horizonte, Brasilia, and Hamburg. Do any of these destinations interest you?",wizard,"suggest, suggest, suggest, suggest"
252,2,8,Let's check out Kyoto,user,switch_frame
252,2,9,We have a 3 star hotel that offers free breakfast and wifi. The trip is from the 25th to 31st and costs 554.65.,wizard,offer
252,2,10,are there any better rated hotels in Belo Horizonte or Brasilia,user,request_compare
252,2,11,A 3 star hotel is the best I can offer. Belo Horizonte has a 2.5 star hotel and Brasilia has a 3 star hotel.,wizard,"offer, offer"
252,2,12,what are the prices there?,user,request_compare
252,2,13,Belo Horizonte is 720.91 and Brasilia is 721.50.,wizard,"inform, inform"
252,2,14,What do the hotels offer? what dates do these fall on,user,request_compare
252,2,15,"Both destinations are from August 27th to 31st and both offer free breakfast, wifi, and parking. The hotel in Belo Horizonte has a beach and places to shop nearby, Brasilia has a museum, beach, and theatre.",wizard,"inform, inform, inform"
252,7,16,It seems that belo horizonte is the way to go :wink:,user,switch_frame
252,7,17,Great! Would you like me to book this for you?,wizard,suggest
252,7,18,Please do!,user,affirm
252,7,19,Congratulations! Your trip has been booked!,wizard,inform
252,7,20,Thank you!,user,thankyou
253,1,0,Hi! I have 2 possible big golf tournaments coming up and I want to see which one has the best package. Let's take a look at Chicago first.,user,"inform, inform"
253,1,1,"Ok, sure thing :slightly_smiling_face: Where are you departing from?",wizard,request
253,1,2,I'm in Seattle. Ever been to Seattle?,user,inform
253,1,3,What dates would you like to travel?,wizard,request
253,1,4,Anytime between August 27 to September 10.,user,inform
253,1,5,"I have one hotel available in Chicago for that date range. It is 2.5 stars and located in North Chicago near a park and a museum. It has free wifi, breakfast, and free parking.",wizard,offer
253,3,6,Okay how about Rome?,user,inform
253,3,7,I have 3 four star hotels available in Rome for your date range and one 0 star hotel in Rome.,wizard,"suggest, suggest"
253,3,8,Are any of the Rome hotels near the beach?,user,"request, inform"
253,3,9,"Sadly, there are no beaches. There are some available near a Cathedral and/or shopping districts.",wizard,"inform, sorry"
253,3,10,"Well, I do like cathedrals",user,
253,3,11,"There’s the Hotel Grand Residence which has free breakfast, free wifi, and a guest rating of 8.8/10. The Hotel Emerald Legacy has a guest rating of 8.22 and free breakfast and wifi as well. FInally, The Double Pastures has a guest rating of 8.98 in addition to free breakfast and free wifi like the other two.",wizard,"offer, offer, offer"
253,8,12,Let's book the Double Pastures,user,"switch_frame, inform"
254,1,0,Hi I work for a big multinational corporation and they are sending me to San Diego. I'm presently working out of Tokyo.,user,"inform, inform"
254,1,1,Hi there. What is your intended departure date and will you have any colleagues joining you?,wizard,request
254,1,2,No it's my first time traveling alone. I'm looking forward to it. I just want to make sure I make the right decision on where to do my internship. It's crucial to my career.,user,inform
254,1,3,And what dates would you like to travel between?,wizard,request
254,1,4,25 August - 31 August,user,inform
254,1,5,I have packages starting at 3677.6USD to San Diego for 5 days. Do you have a price limit for this trip?,wizard,"offer, request"
254,3,6,It's $4800 but I rather not spend it all. What do you have to Mannheim?,user,inform
254,3,7,I can offer you 5 days at the 5 star Regal Resort for 3031.30USD. The hotel includes free wifi and a spa.,wizard,offer
254,3,8,Better deal than San Diego and we have an office in Mannheim too :grinning: can you give me dates to make sure they work well?,user,request
254,3,9,Departure is the 27th of August and you would return on the 30th.,wizard,inform
255,1,0,"Well, this is it. Time for me to go to Queenstown!",user,inform
255,1,1,Do you know which city you'll be departing from?,wizard,request
255,1,2,probably San Diego,user,inform
255,1,3,If you're headed to Queenstown I can book you for 6 days at the Silver Palace for 2523.42USD. There's also a 5-day opening in Ulsan at the Grandiose Willow Resort for 3372.83USD. Would you like to hear more about either of these packages?,wizard,"offer, suggest, hearmore"
255,1,4,wwhich one offers better amenities?,user,request_compare
255,1,5,"The Silver Palace offers free wifi and free breakfast and is located in close proximity to both the museum and the airport. The Grandiose Willow offers free wifi and free parking, and is located within walking distance of both the park and the university.",wizard,"inform, inform"
255,2,6,I think queenstown would be a better stay this vacation,user,switch_frame
255,2,7,Nice! I'll get stright to booking it for you then. Have fun on your trip!,wizard,inform
255,2,8,Thanks,user,thankyou
256,1,0,Hi we want to go to San Juan,user,"inform, inform"
256,1,1,Where will you be leaving from?,wizard,request
256,1,2,Gotham city,user,inform
256,1,3,How many people will you be bringing along?,wizard,request
256,1,4,7 kids and 14 adults with me,user,inform
256,1,5,What is your budget?,wizard,request
256,1,6,"$3,000",user,inform
256,1,7,Do you have any dates in mind for travel?,wizard,request
256,1,8,Not really,user,inform
256,1,9,The cheapest package we have for your request is over 8000.,wizard,inform
256,2,10,so scratch my budget,user,inform
256,2,11,We have no trips flying out of Gotham City. Is there a different city nearby?,wizard,"no_result, suggest"
256,3,12,I can leave from St. Louis instead,user,inform
256,3,13,We only have flights from Montreal.,wizard,suggest
256,4,14,We can work with that,user,switch_frame
256,4,15,We have one 4 star hotel and the rest are 2.5 stars. Which would you prefer?,wizard,"offer, offer"
256,5,16,"4 star, tell me about it",user,"switch_frame, moreinfo"
256,5,17,"There is a museum, shopping, and a market. The hotel offers free wifi. This package is from September 6th to 9th and costs 11095.78.",wizard,inform
256,6,18,and the 2.5 stars because i dont think i have that money,user,switch_frame
256,6,19,Your cheapest option is 8308.86.,wizard,offer
256,7,20,tell me about it why dont you,user,"switch_frame, moreinfo"
256,7,21,"Its offers free breakfast and wifi, with a market close by. This has economy class seats and the trip is from September 4th to 7th. Would you like me to book this package for you?",wizard,"inform, suggest"
256,7,22,Yes please go ahead that one actually seems better,user,affirm
256,7,23,Great! Your trip is booked!,wizard,inform
256,7,24,Thanks!,user,thankyou
257,1,0,Hi looking to book a trip to SL,user,"inform, inform"
257,1,1,Where will you be departing from?,wizard,request
257,1,2,Maceio would be best,user,inform
257,1,3,I can book you in the Chateau Inn & Suites from the 27th to the 31st of August. The cost of this package is 2662.94USD. Does that fall within your schedule and budget?,wizard,"offer, request"
257,2,4,Yes and yes but can you tell me more about the hotel,user,"switch_frame, moreinfo"
257,2,5,"The Chateau Inn and Suites is a 3-star hotel with a 6.91/10 guest rating, free breakfast and free wifi. Is conveniently located in the vicinity of both the airport and the beach.",wizard,inform
257,2,6,And are there any other hotels?,user,request_alts
257,2,7,"I have two other hotels with vacancies in the same time frame. The Glorious Cloak Inn, a 3-star resort with a 7.15/10 guest rating, free wifi and free breakfast, has an opening from the25th to the 29th of August. This package costs 3134.69USD. There is also the Palacio Tranquila, a 3.5-star hotel with a 9.16/10 guest rating, free breakfast, free wifi and free parking. This resort has a vacancy from the 27th to the 30th of August, bringing the total cost of your package to 3209.60USD.",wizard,"offer, offer"
257,4,8,I will be going with my 6 kids and my 3 wives… how much would that be for the palacio tranquila,user,"switch_frame, inform, request"
257,4,9,This would bring your total to 24739.65USD.,wizard,offer
257,4,10,its a little over my budget anything a bit cheaper?,user,request
257,4,11,That is the best deal I can offer you on the Palacio Tranquila. However I can offer cheaper packages for both the Chateau Inn (20525.98USD for the 28th to 31st) and the Glorious Cloak Inn (24162.23USD for the 25th to the 29th.),wizard,"no_result, offer, offer"
257,6,12,I will have to take Chateau please,user,"switch_frame, inform"
257,6,13,I will get straight to booking your trip then. Enjoy your stay!,wizard,inform
257,6,14,thanks,user,thankyou
258,1,0,I know where Mewtwo is!!! I have it from a very good source and I'm gonna go hunt him down!,user,inform
258,1,1,Where would you like to go?,wizard,request
258,1,2,I'm gona be rich i want to go to north vancouver,user,inform
258,1,3,Ok! And where are you coming from?,wizard,request
258,1,4,munich!!,user,inform
258,1,5,I have the Twin Canyon Inn and Suites available - you would leave August 27th.,wizard,offer
258,1,6,my hunting party is 5 adults,user,inform
258,1,7,In that case the package would cost you 16111.84USD.,wizard,offer
258,4,8,"that sounds good, next i want to go to Belem",user,inform
258,4,9,Would you like to leave from North Vancouver or Munich?,wizard,"confirm, confirm"
258,4,10,munich,user,inform
258,4,11,"Ok! There are several options available for you. A 4.5 star beachside hotel, two 4.0  hotels near both the beach and the airport, a 3.0 star hotel near a Cathedral.",wizard,"offer, offer, offer"
258,4,12,what is the price for this one,user,request
258,4,13,There are 4 different hotels mentioned above.,wizard,inform
258,4,14,all 4,user,request_compare
258,4,15,Prices range from 15883.79USD to 22590.19USD,wizard,"suggest, suggest"
258,2,16,okay we will go to North Vancouver and if Mewtwo is not there I will call you back to go to Belem. Book the Twin Canyon Inn and Suites for me and my hunting party,user,"switch_frame, inform"
258,2,17,"Great, consider it done. Good luck :slightly_smiling_face:",wizard,inform
259,1,0,Theed,user,"inform, inform"
259,1,1,Would you like to travel to Theed or are you travelling from Theed?,wizard,"request, request"
259,1,2,I wan to go to Theed,user,inform
259,1,3,"Great, where will you be leaving from?",wizard,request
259,1,4,Termina,user,inform
259,1,5,When would you like to depart and do you have a budget for this trip?,wizard,request
259,1,6,August 13,user,inform
259,1,7,Unfortunately I do not have any packages to Theed from Termina.,wizard,"no_result, sorry"
259,1,8,what if i give you more money,user,inform
259,1,9,"I am sorry, but we do not have any packages to Theed from Termina.",wizard,"no_result, sorry"
259,1,10,okay bye,user,goodbye
259,1,11,Thank you for using our services. Have a good day.,wizard,thankyou
260,1,0,Wooooohoooooo it's spring break time let's go get wet and wild! We need to book a place in the middle of the action in Dallas. Close to beach for sure.,user,"inform, inform"
260,1,1,Hi! Let me see what I can do for you. Where are you leaving from?,wizard,request
260,1,2,"We are from U of Alexandria, biggest spring break partiers on the planet!",user,inform
260,1,3,How many will you be in this party?,wizard,request
260,1,4,we are 3 sophomore girls outta have a crazy time. we only have 3200 make sure it stays under that but we have to be on the beach even if it is a dump,user,inform
260,1,5,What are your dates for this trip?,wizard,request
260,2,6,Our spring break is from Aug 19 to September 2 we can also go to santo domingo tons of action there too,user,inform
